year,stateabbr,statedesc,countyname,countyfips,locationname,datasource,category,measure,data_value_unit,data_value_type,data_value,low_confidence_limit,high_confidence_limit,totalpopulation,totalpop18plus,geolocation,locationid,categoryid,measureid,datavaluetypeid,short_question_text,tract_fips
2023,SC,South Carolina,Charleston,45019,45019003000,BRFSS,Disability,Hearing disability among adults,%,Crude prevalence,5.3,4.6,6.1,3897,3153,"{'type': 'Point', 'coordinates': [-79.9726864, 32.7772471]}",45019003000,DISABLT,HEARING,CrdPrv,Hearing Disability,45019003000
2023,SC,South Carolina,Charleston,45019,45019003107,BRFSS,Disability,Cognitive disability among adults,%,Crude prevalence,15.2,13.4,17.2,7501,5945,"{'type': 'Point', 'coordinates': [-80.1009931, 32.9600374]}",45019003107,DISABLT,COGNITION,CrdPrv,Cognitive Disability,45019003107
2023,SC,South Carolina,Charleston,45019,45019000900,BRFSS,Health Outcomes,Cancer (non-skin) or melanoma among adults,%,Crude prevalence,3.8,3.4,4.1,1560,1334,"{'type': 'Point', 'coordinates': [-79.9287806, 32.7976264]}",45019000900,HLTHOUT,CANCER,CrdPrv,Cancer (non-skin) or Melanoma,45019000900
2023,SC,South Carolina,Charleston,45019,45019002300,BRFSS,Health Risk Behaviors,Binge drinking among adults,%,Crude prevalence,14.9,12.8,17.1,1884,1660,"{'type': 'Point', 'coordinates': [-80.315321, 32.5734128]}",45019002300,RISKBEH,BINGE,CrdPrv,Binge Drinking,45019002300
2023,SC,South Carolina,Charleston,45019,45019005900,BRFSS,Health Outcomes,Coronary heart disease among adults,%,Crude prevalence,2.9,2.6,3.3,5521,4882,"{'type': 'Point', 'coordinates': [-79.963007, 32.801472]}",45019005900,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,45019005900
2023,SC,South Carolina,Charleston,45019,45019004615,BRFSS,Health-Related Social Needs,Lack of social and emotional support among adults,%,Crude prevalence,16.5,14.0,19.2,5406,3856,"{'type': 'Point', 'coordinates': [-79.8343871, 32.8893843]}",45019004615,SOCLNEED,EMOTIONSPT,CrdPrv,Lack of Social/Emotional Support,45019004615
2023,SC,South Carolina,Charleston,45019,45019003000,BRFSS,Health-Related Social Needs,Received food stamps in the past 12 months among adults,%,Crude prevalence,3.0,2.1,4.3,3897,3153,"{'type': 'Point', 'coordinates': [-79.9726864, 32.7772471]}",45019003000,SOCLNEED,FOODSTAMP,CrdPrv,Food Stamps,45019003000
2022,SC,South Carolina,Charleston,45019,45019002503,BRFSS,Prevention,Visited dentist or dental clinic in the past year among adults,%,Crude prevalence,63.4,60.3,66.3,2382,1931,"{'type': 'Point', 'coordinates': [-80.2361945, 32.6960652]}",45019002503,PREVENT,DENTAL,CrdPrv,Dental Visit,45019002503
2023,SC,South Carolina,Charleston,45019,45019004613,BRFSS,Disability,Vision disability among adults,%,Crude prevalence,2.8,2.3,3.4,1595,1209,"{'type': 'Point', 'coordinates': [-79.8844773, 32.8326092]}",45019004613,DISABLT,VISION,CrdPrv,Vision Disability,45019004613
2023,SC,South Carolina,Charleston,45019,45019003400,BRFSS,Health Outcomes,High cholesterol among adults who have ever been screened,%,Crude prevalence,33.3,30.5,36.1,4870,3677,"{'type': 'Point', 'coordinates': [-79.9746618, 32.8958105]}",45019003400,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,45019003400
2023,SC,South Carolina,Charleston,45019,45019005001,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,15.1,13.2,16.9,1696,1420,"{'type': 'Point', 'coordinates': [-79.6522483, 33.0343517]}",45019005001,HLTHOUT,DIABETES,CrdPrv,Diabetes,45019005001
2023,SC,South Carolina,Charleston,45019,45019002503,BRFSS,Health Status,Fair or poor self-rated health status among adults,%,Crude prevalence,24.6,21.5,27.7,2382,1931,"{'type': 'Point', 'coordinates': [-80.2361945, 32.6960652]}",45019002503,HLTHSTAT,GHLTH,CrdPrv,General Health,45019002503
2023,SC,South Carolina,Charleston,45019,45019002002,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults,%,Crude prevalence,77.1,74.0,79.9,6128,5079,"{'type': 'Point', 'coordinates': [-79.9611767, 32.7340159]}",45019002002,PREVENT,CHECKUP,CrdPrv,Annual Checkup,45019002002
2022,SC,South Carolina,Charleston,45019,45019005400,BRFSS,Prevention,Visited dentist or dental clinic in the past year among adults,%,Crude prevalence,55.3,52.1,58.3,2100,1449,"{'type': 'Point', 'coordinates': [-79.9429888, 32.8200646]}",45019005400,PREVENT,DENTAL,CrdPrv,Dental Visit,45019005400
2023,SC,South Carolina,Charleston,45019,45019002300,BRFSS,Disability,Independent living disability among adults,%,Crude prevalence,8.3,7.0,9.8,1884,1660,"{'type': 'Point', 'coordinates': [-80.315321, 32.5734128]}",45019002300,DISABLT,INDEPLIVE,CrdPrv,Independent Living Disability,45019002300
2023,SC,South Carolina,Charleston,45019,45019001100,BRFSS,Health-Related Social Needs,Received food stamps in the past 12 months among adults,%,Crude prevalence,12.3,8.9,16.0,2988,2500,"{'type': 'Point', 'coordinates': [-79.9565809, 32.7905077]}",45019001100,SOCLNEED,FOODSTAMP,CrdPrv,Food Stamps,45019001100
2023,SC,South Carolina,Charleston,45019,45019004616,BRFSS,Disability,Cognitive disability among adults,%,Crude prevalence,8.1,6.8,9.6,9300,7122,"{'type': 'Point', 'coordinates': [-79.8042765, 32.91292]}",45019004616,DISABLT,COGNITION,CrdPrv,Cognitive Disability,45019004616
2022,SC,South Carolina,Charleston,45019,45019004607,BRFSS,Health Risk Behaviors,Short sleep duration among adults,%,Crude prevalence,27.7,24.1,31.3,5719,4865,"{'type': 'Point', 'coordinates': [-79.8922487, 32.7958351]}",45019004607,RISKBEH,SLEEP,CrdPrv,Short Sleep Duration,45019004607
2023,SC,South Carolina,Charleston,45019,45019002613,BRFSS,Health Outcomes,Cancer (non-skin) or melanoma among adults,%,Crude prevalence,8.3,7.5,9.1,5255,4447,"{'type': 'Point', 'coordinates': [-80.0433793, 32.8200406]}",45019002613,HLTHOUT,CANCER,CrdPrv,Cancer (non-skin) or Melanoma,45019002613
2023,SC,South Carolina,Charleston,45019,45019002103,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,10.1,8.0,12.6,4771,3912,"{'type': 'Point', 'coordinates': [-80.0718045, 32.6727041]}",45019002103,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,45019002103
2023,SC,South Carolina,Charleston,45019,45019004610,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,6.8,5.2,8.8,5007,3829,"{'type': 'Point', 'coordinates': [-79.7688751, 32.8245244]}",45019004610,PREVENT,ACCESS2,CrdPrv,Health Insurance,45019004610
2023,SC,South Carolina,Charleston,45019,45019003800,BRFSS,Health Status,Frequent physical distress among adults,%,Crude prevalence,16.4,14.5,18.5,3187,2451,"{'type': 'Point', 'coordinates': [-79.9987862, 32.8582395]}",45019003800,HLTHSTAT,PHLTH,CrdPrv,Frequent Physical Distress,45019003800
2022,SC,South Carolina,Charleston,45019,45019004612,BRFSS,Prevention,Colorectal cancer screening among adults aged 45–75 years,%,Crude prevalence,73.9,70.2,77.3,7245,6014,"{'type': 'Point', 'coordinates': [-79.8334709, 32.8352937]}",45019004612,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,45019004612
2023,SC,South Carolina,Charleston,45019,45019005002,BRFSS,Health Outcomes,High blood pressure among adults,%,Crude prevalence,45.2,41.9,48.2,3111,2576,"{'type': 'Point', 'coordinates': [-79.4854865, 33.0606513]}",45019005002,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,45019005002
2023,SC,South Carolina,Charleston,45019,45019002605,BRFSS,Disability,Any disability among adults,%,Crude prevalence,29.8,26.2,33.6,3907,3291,"{'type': 'Point', 'coordinates': [-79.99282, 32.8034113]}",45019002605,DISABLT,DISABILITY,CrdPrv,Any Disability,45019002605
2022,SC,South Carolina,Charleston,45019,45019005002,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,21.2,17.8,24.7,3111,2576,"{'type': 'Point', 'coordinates': [-79.4854865, 33.0606513]}",45019005002,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,45019005002
2023,SC,South Carolina,Charleston,45019,45019004800,BRFSS,Prevention,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude prevalence,83.0,80.3,85.4,1891,1487,"{'type': 'Point', 'coordinates': [-79.8607661, 32.7629758]}",45019004800,PREVENT,BPMED,CrdPrv,High Blood Pressure Medication,45019004800
2022,SC,South Carolina,Charleston,45019,45019003500,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,6.6,5.4,8.0,3333,2735,"{'type': 'Point', 'coordinates': [-79.9908044, 32.8884799]}",45019003500,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,45019003500
2023,SC,South Carolina,Charleston,45019,45019002613,BRFSS,Disability,Cognitive disability among adults,%,Crude prevalence,13.0,11.3,14.7,5255,4447,"{'type': 'Point', 'coordinates': [-80.0433793, 32.8200406]}",45019002613,DISABLT,COGNITION,CrdPrv,Cognitive Disability,45019002613
2023,SC,South Carolina,Charleston,45019,45019004701,BRFSS,Health Status,Frequent physical distress among adults,%,Crude prevalence,9.0,7.6,10.6,5804,4449,"{'type': 'Point', 'coordinates': [-79.8675218, 32.7801651]}",45019004701,HLTHSTAT,PHLTH,CrdPrv,Frequent Physical Distress,45019004701
2022,SC,South Carolina,Charleston,45019,45019002002,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,78.8,73.1,83.8,6128,5079,"{'type': 'Point', 'coordinates': [-79.9611767, 32.7340159]}",45019002002,PREVENT,MAMMOUSE,CrdPrv,Mammography,45019002002
2022,SC,South Carolina,Charleston,45019,45019002605,BRFSS,Prevention,Colorectal cancer screening among adults aged 45–75 years,%,Crude prevalence,72.0,68.3,75.5,3907,3291,"{'type': 'Point', 'coordinates': [-79.99282, 32.8034113]}",45019002605,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,45019002605
2023,SC,South Carolina,Charleston,45019,45019002614,BRFSS,Health Outcomes,Depression among adults,%,Crude prevalence,21.9,19.2,24.6,3469,2866,"{'type': 'Point', 'coordinates': [-80.0444568, 32.8019252]}",45019002614,HLTHOUT,DEPRESSION,CrdPrv,Depression,45019002614
2023,SC,South Carolina,Charleston,45019,45019003116,BRFSS,Health-Related Social Needs,Lack of social and emotional support among adults,%,Crude prevalence,27.7,24.1,31.5,4736,3864,"{'type': 'Point', 'coordinates': [-80.0462872, 32.9509983]}",45019003116,SOCLNEED,EMOTIONSPT,CrdPrv,Lack of Social/Emotional Support,45019003116
2023,SC,South Carolina,Charleston,45019,45019005701,BRFSS,Disability,Hearing disability among adults,%,Crude prevalence,6.2,5.5,7.0,5736,4641,"{'type': 'Point', 'coordinates': [-80.071498, 32.850021]}",45019005701,DISABLT,HEARING,CrdPrv,Hearing Disability,45019005701
2023,SC,South Carolina,Charleston,45019,45019002107,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,4.4,3.7,5.2,11798,9414,"{'type': 'Point', 'coordinates': [-80.0652497, 32.7308274]}",45019002107,HLTHOUT,COPD,CrdPrv,COPD,45019002107
2023,SC,South Carolina,Charleston,45019,45019001902,BRFSS,Health Outcomes,Arthritis among adults,%,Crude prevalence,20.9,18.8,23.1,4601,3909,"{'type': 'Point', 'coordinates': [-79.9653762, 32.7627874]}",45019001902,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,45019001902
2023,SC,South Carolina,Charleston,45019,45019003500,BRFSS,Health-Related Social Needs,Received food stamps in the past 12 months among adults,%,Crude prevalence,3.5,2.5,4.9,3333,2735,"{'type': 'Point', 'coordinates': [-79.9908044, 32.8884799]}",45019003500,SOCLNEED,FOODSTAMP,CrdPrv,Food Stamps,45019003500
2023,SC,South Carolina,Charleston,45019,45019005601,BRFSS,Health Outcomes,Cancer (non-skin) or melanoma among adults,%,Crude prevalence,7.3,6.6,8.0,10428,8215,"{'type': 'Point', 'coordinates': [-80.0758621, 32.7953702]}",45019005601,HLTHOUT,CANCER,CrdPrv,Cancer (non-skin) or Melanoma,45019005601
2023,SC,South Carolina,Charleston,45019,45019003107,BRFSS,Prevention,Cholesterol screening among adults,%,Crude prevalence,83.4,81.1,85.5,7501,5945,"{'type': 'Point', 'coordinates': [-80.1009931, 32.9600374]}",45019003107,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,45019003107
2023,SC,South Carolina,Charleston,45019,45019002004,BRFSS,Health Outcomes,Stroke among adults,%,Crude prevalence,3.2,2.7,3.8,1595,1392,"{'type': 'Point', 'coordinates': [-79.935967, 32.6590742]}",45019002004,HLTHOUT,STROKE,CrdPrv,Stroke,45019002004
2023,SC,South Carolina,Charleston,45019,45019002613,BRFSS,Health Outcomes,High cholesterol among adults who have ever been screened,%,Crude prevalence,34.9,31.9,37.7,5255,4447,"{'type': 'Point', 'coordinates': [-80.0433793, 32.8200406]}",45019002613,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,45019002613
2023,SC,South Carolina,Charleston,45019,45019002604,BRFSS,Health Status,Frequent mental distress among adults,%,Crude prevalence,14.1,12.3,15.9,3619,2952,"{'type': 'Point', 'coordinates': [-80.0002429, 32.8222997]}",45019002604,HLTHSTAT,MHLTH,CrdPrv,Frequent Mental Distress,45019002604
2023,SC,South Carolina,Charleston,45019,45019001500,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,3.7,3.0,4.6,1520,1312,"{'type': 'Point', 'coordinates': [-79.9522715, 32.8070997]}",45019001500,HLTHOUT,COPD,CrdPrv,COPD,45019001500
2023,SC,South Carolina,Charleston,45019,45019003800,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,19.4,17.3,21.5,3187,2451,"{'type': 'Point', 'coordinates': [-79.9987862, 32.8582395]}",45019003800,HLTHOUT,DIABETES,CrdPrv,Diabetes,45019003800
2023,SC,South Carolina,Charleston,45019,45019004621,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,4.4,3.4,5.6,5968,4911,"{'type': 'Point', 'coordinates': [-79.8946004, 32.8147818]}",45019004621,HLTHOUT,COPD,CrdPrv,COPD,45019004621
2023,SC,South Carolina,Charleston,45019,45019002104,BRFSS,Health Status,Fair or poor self-rated health status among adults,%,Crude prevalence,10.2,8.4,13.0,2012,1952,"{'type': 'Point', 'coordinates': [-80.0573024, 32.6121375]}",45019002104,HLTHSTAT,GHLTH,CrdPrv,General Health,45019002104
2023,SC,South Carolina,Charleston,45019,45019004902,BRFSS,Health Risk Behaviors,Binge drinking among adults,%,Crude prevalence,18.4,15.9,20.9,2509,2128,"{'type': 'Point', 'coordinates': [-79.7351795, 32.8133989]}",45019004902,RISKBEH,BINGE,CrdPrv,Binge Drinking,45019004902
2023,SC,South Carolina,Charleston,45019,45019002106,BRFSS,Disability,Independent living disability among adults,%,Crude prevalence,7.4,6.3,8.6,3543,2898,"{'type': 'Point', 'coordinates': [-80.0630058, 32.7576426]}",45019002106,DISABLT,INDEPLIVE,CrdPrv,Independent Living Disability,45019002106
2023,SC,South Carolina,Charleston,45019,45019005602,BRFSS,Disability,Cognitive disability among adults,%,Crude prevalence,12.2,10.5,14.1,6558,5367,"{'type': 'Point', 'coordinates': [-80.0934286, 32.8114143]}",45019005602,DISABLT,COGNITION,CrdPrv,Cognitive Disability,45019005602
2023,SC,South Carolina,Charleston,45019,45019002612,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,11.9,9.8,14.3,6677,5472,"{'type': 'Point', 'coordinates': [-80.0204648, 32.8174841]}",45019002612,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,45019002612
2022,SC,South Carolina,Charleston,45019,45019005800,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,9.1,7.4,10.9,8075,6492,"{'type': 'Point', 'coordinates': [-80.1815928, 32.8077688]}",45019005800,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,45019005800
2022,SC,South Carolina,Charleston,45019,45019003105,BRFSS,Health Risk Behaviors,Short sleep duration among adults,%,Crude prevalence,37.8,33.6,42.0,4018,2772,"{'type': 'Point', 'coordinates': [-80.0314105, 32.911863]}",45019003105,RISKBEH,SLEEP,CrdPrv,Short Sleep Duration,45019003105
2022,SC,South Carolina,Charleston,45019,45019004620,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,8.5,6.9,10.3,5455,4488,"{'type': 'Point', 'coordinates': [-79.8300457, 32.7918747]}",45019004620,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,45019004620
2022,SC,South Carolina,Charleston,45019,45019002006,BRFSS,Health Risk Behaviors,Short sleep duration among adults,%,Crude prevalence,29.2,25.6,32.9,5022,3875,"{'type': 'Point', 'coordinates': [-79.934609, 32.7325383]}",45019002006,RISKBEH,SLEEP,CrdPrv,Short Sleep Duration,45019002006
2023,SC,South Carolina,Charleston,45019,45019004615,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,6.9,5.0,9.4,5406,3856,"{'type': 'Point', 'coordinates': [-79.8343871, 32.8893843]}",45019004615,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,45019004615
2023,SC,South Carolina,Charleston,45019,45019002009,BRFSS,Health Outcomes,Depression among adults,%,Crude prevalence,20.2,17.7,22.8,4264,3543,"{'type': 'Point', 'coordinates': [-79.9218133, 32.6957389]}",45019002009,HLTHOUT,DEPRESSION,CrdPrv,Depression,45019002009
2023,SC,South Carolina,Charleston,45019,45019003600,BRFSS,Health-Related Social Needs,Received food stamps in the past 12 months among adults,%,Crude prevalence,7.4,5.3,9.8,2729,2375,"{'type': 'Point', 'coordinates': [-79.984269, 32.8778634]}",45019003600,SOCLNEED,FOODSTAMP,CrdPrv,Food Stamps,45019003600
2023,SC,South Carolina,Charleston,45019,45019004702,BRFSS,Disability,Independent living disability among adults,%,Crude prevalence,5.2,4.4,6.1,2332,1923,"{'type': 'Point', 'coordinates': [-79.8635983, 32.8007285]}",45019004702,DISABLT,INDEPLIVE,CrdPrv,Independent Living Disability,45019004702
2023,SC,South Carolina,Charleston,45019,45019000200,BRFSS,Prevention,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude prevalence,86.7,84.4,88.7,1372,1223,"{'type': 'Point', 'coordinates': [-79.9282235, 32.770791]}",45019000200,PREVENT,BPMED,CrdPrv,High Blood Pressure Medication,45019000200
2022,SC,South Carolina,Charleston,45019,45019005001,BRFSS,Prevention,Colorectal cancer screening among adults aged 45–75 years,%,Crude prevalence,77.1,73.6,80.3,1696,1420,"{'type': 'Point', 'coordinates': [-79.6522483, 33.0343517]}",45019005001,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,45019005001
2022,SC,South Carolina,Charleston,45019,45019003105,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,19.9,16.7,23.4,4018,2772,"{'type': 'Point', 'coordinates': [-80.0314105, 32.911863]}",45019003105,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,45019003105
2023,SC,South Carolina,Charleston,45019,45019005701,BRFSS,Disability,Vision disability among adults,%,Crude prevalence,3.3,2.8,3.7,5736,4641,"{'type': 'Point', 'coordinates': [-80.071498, 32.850021]}",45019005701,DISABLT,VISION,CrdPrv,Vision Disability,45019005701
2022,SC,South Carolina,Charleston,45019,45019000200,BRFSS,Health Risk Behaviors,Short sleep duration among adults,%,Crude prevalence,21.9,18.9,25.0,1372,1223,"{'type': 'Point', 'coordinates': [-79.9282235, 32.770791]}",45019000200,RISKBEH,SLEEP,CrdPrv,Short Sleep Duration,45019000200
2023,SC,South Carolina,Charleston,45019,45019000400,BRFSS,Health Status,Frequent physical distress among adults,%,Crude prevalence,12.0,10.1,13.9,3213,3045,"{'type': 'Point', 'coordinates': [-79.935326, 32.7825377]}",45019000400,HLTHSTAT,PHLTH,CrdPrv,Frequent Physical Distress,45019000400
2023,SC,South Carolina,Charleston,45019,45019005800,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,5.3,4.6,6.1,8075,6492,"{'type': 'Point', 'coordinates': [-80.1815928, 32.8077688]}",45019005800,HLTHOUT,COPD,CrdPrv,COPD,45019005800
2023,SC,South Carolina,Charleston,45019,45019003700,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,8.8,7.3,10.3,3291,2510,"{'type': 'Point', 'coordinates': [-79.9825338, 32.8671057]}",45019003700,HLTHOUT,COPD,CrdPrv,COPD,45019003700
2023,SC,South Carolina,Charleston,45019,45019002103,BRFSS,Health Outcomes,High blood pressure among adults,%,Crude prevalence,37.5,34.4,40.5,4771,3912,"{'type': 'Point', 'coordinates': [-80.0718045, 32.6727041]}",45019002103,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,45019002103
2023,SC,South Carolina,Charleston,45019,45019002801,BRFSS,Health-Related Social Needs,Lack of reliable transportation in the past 12 months among adults,%,Crude prevalence,5.1,4.3,5.9,4409,3631,"{'type': 'Point', 'coordinates': [-80.038344, 32.7772208]}",45019002801,SOCLNEED,LACKTRPT,CrdPrv,Transportation Barriers,45019002801
2023,SC,South Carolina,Charleston,45019,45019002614,BRFSS,Health Status,Frequent mental distress among adults,%,Crude prevalence,15.7,13.8,17.6,3469,2866,"{'type': 'Point', 'coordinates': [-80.0444568, 32.8019252]}",45019002614,HLTHSTAT,MHLTH,CrdPrv,Frequent Mental Distress,45019002614
